season,name,team,color,role,war,era,fip,ip,so,gs
2010,가득염,S,#ff0000,불펜,0.23,4.41,4.52,16.1,12,0
2010,안승민,한,#f37321,스윙,0.21,5.43,5.35,63.0,28,8
2010,정재복,L,#fc1cad,불펜,0.19,4.7,3.6,23.0,17,0
2010,성영훈,두,#042071,불펜,0.18,4.96,3.23,16.1,12,0
2010,이대환,키,#86001f,불펜,0.18,4.91,5.78,11.0,9,0
2010,지승민,두,#042071,불펜,0.17,4.05,10.28,6.2,2,0
2010,김희걸,KIA,#ed1c24,스윙,0.16,5.26,4.1,77.0,61,2
2010,이한진,S,#ff0000,불펜,0.16,0.0,5.43,3.2,0,0
2010,신해수,한,#f37321,불펜,0.16,0.0,2.49,2.0,1,0
2010,윤희상,S,#ff0000,불펜,0.14,3.6,3.98,5.0,2,0
2010,김선규,L,#fc1cad,불펜,0.14,5.93,5.25,27.1,14,0
2010,강철민,L,#fc1cad,스윙,0.13,5.4,6.02,11.2,10,3
2010,김재현,한,#f37321,불펜,0.11,5.19,5.6,8.2,8,0
2010,라이트,KIA,#ed1c24,스윙,0.11,5.0,4.19,9.0,12,2
2010,조규수,두,#042071,불펜,0.11,0.0,3.74,1.1,0,0
2010,김성배,두,#042071,스윙,0.1,5.59,4.92,19.1,9,4
2010,이정호,키,#86001f,불펜,0.09,5.59,7.27,9.2,7,0
2010,박민규,삼R,#0061aa,불펜,0.07,5.4,2.6,5.0,6,0
2010,박정배,두,#042071,스윙,0.07,6.14,6.59,14.2,11,1
2010,엄정욱,S,#ff0000,스윙,0.06,6.27,4.3,66.0,67,6
2010,이명우,롯,#888888,스윙,0.05,6.75,4.56,33.1,18,6
2010,허준혁,롯,#888888,불펜,0.05,6.43,4.24,21.0,14,0
2010,원용묵,두,#042071,불펜,0.04,4.91,4.06,7.1,4,0
2010,구자운,삼,#0061aa,불펜,0.03,6.0,4.34,3.0,3,0
2010,김현우,삼,#0061aa,불펜,0.02,5.4,9.74,1.2,2,0
2010,이상화,KIA,#ed1c24,불펜,0.02,3.12,3.5,8.2,7,0
2010,민경수,L,#fc1cad,불펜,0.02,6.0,2.27,3.0,3,0
2010,윤경영,한,#f37321,불펜,0.02,6.0,1.44,3.0,4,0
2010,강윤구,키,#86001f,스윙,0.02,7.2,6.38,15.0,11,4
2010,차정민,KIA,#ed1c24,불펜,0.02,0.0,4.1,1.2,1,0
2010,이형종,L,#fc1cad,스윙,0.01,6.52,5.28,9.2,5,2
2010,김상수,키,#86001f,스윙,0.0,6.2,5.04,45.0,35,7
2010,전태현,KIA,#ed1c24,선발,0.0,5.71,5.12,41.0,37,10
2010,문현정,KIA,#ed1c24,불펜,0.0,6.75,3.96,2.2,1,0
2010,심동섭,KIA,#ed1c24,불펜,0.0,6.75,6.06,2.2,0,0
2010,김원형,S,#ff0000,불펜,-0.02,0.0,3.74,2.1,0,0
2010,오현택,두,#042071,불펜,-0.02,6.46,4.71,15.1,11,0
2010,니코스키,키,#86001f,스윙,-0.02,6.68,5.02,32.1,25,6
2010,최원재,S,#ff0000,불펜,-0.02,13.5,4.64,0.2,1,0
2010,이정민,롯,#888888,불펜,-0.02,6.67,5.27,29.2,11,0
2010,윤기호,한,#f37321,불펜,-0.03,99.99,0.0,0.0,0,0
2010,양훈,한,#f37321,불펜,-0.04,6.46,5.42,46.0,38,0
2010,유경국,L,#fc1cad,불펜,-0.04,18.0,4.34,1.0,1,0
2010,윤근영,한,#f37321,불펜,-0.05,7.16,5.71,16.1,8,0
2010,김지용,L,#fc1cad,불펜,-0.05,7.88,6.31,8.0,5,0
2010,이원재,두,#042071,스윙,-0.06,27.0,28.14,1.0,1,1
2010,이재영,S,#ff0000,불펜,-0.06,6.75,8.05,10.2,6,0
2010,유희관,두,#042071,불펜,-0.07,10.8,4.85,3.1,1,0
2010,박현준,L,#fc1cad,선발,-0.09,6.55,5.48,57.2,46,11
2010,이동현,한,#f37321,스윙,-0.1,4.26,5.37,25.1,19,2
2010,박시영,롯,#888888,불펜,-0.1,22.5,18.09,2.0,3,0
2010,김수경,키,#86001f,스윙,-0.11,13.5,7.1,3.1,4,1
2010,류택현,L,#fc1cad,불펜,-0.12,7.71,4.79,4.2,3,0
2010,김정훈,키,#86001f,불펜,-0.12,9.39,5.68,7.2,5,0
2010,정대현,두,#042071,불펜,-0.13,6.91,6.11,14.1,6,0
2010,구대성,한,#f37321,스윙,-0.13,9.64,9.22,4.2,3,1
2010,이용훈,롯,#888888,스윙,-0.14,8.27,5.65,16.1,8,2
2010,김용주,한,#f37321,스윙,-0.14,40.5,23.69,2.0,1,2
2010,이정훈,롯,#888888,불펜,-0.15,6.85,4.52,46.0,27,0
2010,배힘찬,키,#86001f,스윙,-0.16,6.94,7.63,35.0,11,7
2010,나승현,롯,#888888,불펜,-0.16,38.57,15.78,2.1,2,0
2010,서승화,L,#fc1cad,스윙,-0.16,6.75,5.42,52.0,41,9
2010,홍상삼,두,#042071,선발,-0.16,6.42,5.34,96.2,86,14
2010,황재규,한,#f37321,불펜,-0.17,10.0,5.17,9.0,6,0
2010,하준호,롯,#888888,스윙,-0.17,24.0,16.2,3.0,2,1
2010,김혁민,한,#f37321,스윙,-0.18,6.92,7.57,40.1,21,8
2010,정재원,한,#f37321,불펜,-0.19,8.79,6.26,14.1,6,0
2010,한희,L,#fc1cad,스윙,-0.19,8.1,7.35,20.0,17,3
2010,임성헌,S,#ff0000,불펜,-0.2,10.38,10.81,8.2,3,0
2010,신정락,L,#fc1cad,불펜,-0.21,6.31,5.24,25.2,24,0
2010,정용운,KIA,#ed1c24,스윙,-0.22,6.75,7.92,8.0,5,1
2010,심수창,L,#fc1cad,스윙,-0.22,7.57,5.81,35.2,7,6
2010,조승수,두,#042071,스윙,-0.23,6.87,5.78,36.2,23,2
2010,배우열,L,#fc1cad,불펜,-0.24,19.8,8.48,5.0,5,0
2010,김대우,롯,#888888,스윙,-0.26,14.09,6.75,7.2,4,2
2010,마일영,한,#f37321,불펜,-0.27,7.01,6.05,43.2,26,0
2010,이동학,키,#86001f,스윙,-0.28,7.16,4.79,16.1,9,1
2010,노경은,두,#042071,불펜,-0.3,13.5,3.53,9.1,8,0
2010,장민익,두,#042071,스윙,-0.31,10.54,7.78,13.2,6,2
2010,이대진,KIA,#ed1c24,스윙,-0.33,6.55,6.07,22.0,14,3
2010,진명호,롯,#888888,스윙,-0.35,19.64,15.15,7.1,5,3
2010,박명환,L,#fc1cad,선발,-0.36,6.63,6.27,76.0,46,15
2010,안영명,KIA,#ed1c24,스윙,-0.4,6.75,5.01,69.1,82,3
2010,최영필,한,#f37321,선발,-0.41,7.45,6.81,54.1,26,11
2010,곤잘레스,L,#fc1cad,스윙,-0.48,7.68,5.37,43.1,23,9
2010,이범준,L,#fc1cad,스윙,-0.55,9.64,7.25,28.0,13,3
2010,허유강,한,#f37321,불펜,-0.6,7.58,5.54,46.1,25,0
2010,부에노,한,#f37321,스윙,-0.62,9.1,6.9,29.2,23,5
2010,더마트레,L,#fc1cad,선발,-0.75,8.22,6.51,61.1,29,15
2010,양승진,한,#f37321,선발,-0.89,8.93,6.85,45.1,37,11
2010,카페얀,한,#f37321,선발,-1.12,9.15,6.52,59.0,33,13
2010,김태훈,S,#ff0000,불펜,0.0,0.0,0.0,0.0,0,0
2010,진야곱,두,#042071,불펜,0.0,0.0,0.0,0.0,0,0
2010,최동환,L,#fc1cad,불펜,0.0,0.0,0.0,0.0,0,0
2011,니퍼트,두,#042071,선발,6.05,2.55,3.36,187.0,150,29
2011,윤석민,KIA,#ed1c24,선발,5.94,2.45,2.63,172.1,178,25
2011,장원준,롯,#888888,선발,5.38,3.14,3.48,180.2,129,28
2011,김선우,두,#042071,선발,4.47,3.13,3.88,175.2,89,27
2011,정우람,S,#ff0000,불펜,4.18,1.81,2.89,94.1,68,0
2011,오승환,삼,#0061aa,불펜,3.78,0.63,1.31,57.0,76,0
2011,송승준,롯,#888888,선발,3.68,4.18,4.14,172.1,126,29
2011,주키치,L,#fc1cad,선발,3.36,3.6,3.06,187.2,150,31
2011,사도스키,롯,#888888,선발,3.35,3.91,4.75,140.1,79,25
2011,정인욱,삼,#0061aa,스윙,3.15,2.25,4.37,80.0,60,9
2011,고원준,롯,#888888,선발,2.93,4.19,4.7,152.2,85,22
2011,송신영,L,#fc1cad,불펜,2.88,2.24,3.21,72.1,57,0
2011,류현진,한,#f37321,선발,2.82,3.36,3.18,126.0,128,18
2011,윤성환,삼,#0061aa,선발,2.77,3.54,3.55,137.1,83,23
2011,로페즈,KIA,#ed1c24,선발,2.74,3.98,3.65,153.2,106,24
2011,안지만,삼,#0061aa,스윙,2.66,2.83,2.67,86.0,77,5
2011,정현욱,삼,#0061aa,불펜,2.61,2.36,3.94,72.1,52,0
2011,리즈,L,#fc1cad,선발,2.59,3.88,4.43,164.2,122,28
2011,한희,L,#fc1cad,불펜,2.53,2.27,3.55,67.1,51,0
2011,박희수,S,#ff0000,불펜,2.46,1.88,2.71,67.0,76,0
2011,정대현,S,#042071,불펜,2.44,1.48,3.31,54.2,39,0
2011,매티스,삼,#0061aa,선발,2.38,2.52,4.16,64.1,32,10
2011,손승락,키,#86001f,불펜,2.34,1.89,2.89,52.1,41,0
2011,박정진,한,#f37321,불펜,2.33,3.24,2.83,86.0,92,0
2011,손영민,KIA,#ed1c24,불펜,2.24,3.08,3.49,87.2,66,0
2011,문성현,키,#86001f,선발,2.23,4.34,4.69,130.2,108,25
2011,차우찬,삼,#0061aa,선발,2.22,3.69,4.82,148.2,114,24
2011,트레비스,KIA,#ed1c24,선발,2.21,3.48,4.17,126.2,115,22
2011,엄정욱,S,#ff0000,스윙,2.15,2.13,2.63,50.2,64,9
2011,이보근,키,#86001f,불펜,2.03,3.49,4.2,87.2,52,0
2011,김사율,롯,#888888,불펜,1.92,3.26,3.29,66.1,54,0
2011,양훈,한,#f37321,선발,1.86,4.28,4.34,143.0,110,26
2011,김수경,키,#86001f,선발,1.81,3.39,4.35,69.0,37,10
2011,임경완,롯,#888888,불펜,1.77,3.15,4.0,65.2,34,0
2011,정재훈,두,#042071,불펜,1.74,2.87,3.02,62.2,65,0
2011,장원삼,삼,#0061aa,선발,1.72,4.15,4.49,115.0,68,21
2011,박현준,L,#fc1cad,선발,1.65,4.18,3.95,163.2,137,27
2011,바티스타,한,#f37321,불펜,1.62,2.02,1.6,35.2,61,0
2011,송은범,S,#ff0000,선발,1.58,3.43,5.12,78.2,55,11
2011,서재응,KIA,#ed1c24,선발,1.57,4.28,3.7,130.1,84,22
2011,나이트,키,#86001f,선발,1.56,4.7,4.76,172.1,115,30
2011,이용찬,두,#042071,선발,1.52,4.19,3.99,129.0,99,21
2011,권오준,삼,#0061aa,불펜,1.48,2.79,2.13,48.1,52,0
2011,심동섭,KIA,#ed1c24,불펜,1.46,2.77,2.72,55.1,67,0
2011,이우선,삼,#0061aa,불펜,1.45,3.35,4.11,51.0,35,0
2011,전병두,S,#ff0000,스윙,1.44,3.8,4.45,92.1,87,4
2011,고든,S,#ff0000,선발,1.39,3.81,2.77,75.2,70,13
2011,이승호,S,#ff0000,스윙,1.28,3.5,4.41,64.1,50,1
2011,저마노,삼,#0061aa,스윙,1.27,2.78,3.22,45.1,29,8
2011,권혁,삼,#0061aa,불펜,1.27,2.79,4.2,48.1,27,0
2011,강영식,롯,#888888,불펜,1.26,3.51,4.44,41.0,39,0
2011,고효준,S,#ff0000,선발,1.2,4.26,4.14,105.2,89,16
2011,글로버,S,#ff0000,선발,1.18,4.24,3.47,121.0,122,24
2011,마정길,키,#86001f,불펜,1.16,3.35,3.97,48.1,46,0
2011,김상현,두,#042071,스윙,1.06,3.96,3.97,63.2,41,6
2011,이정훈,키,#86001f,불펜,1.02,3.78,3.67,52.1,31,0
2011,이재영,S,#ff0000,불펜,0.97,2.79,4.42,29.0,15,0
2011,코리,롯,#888888,스윙,0.97,4.23,3.84,72.1,48,8
2011,오재영,키,#86001f,불펜,0.93,3.53,4.41,43.1,29,0
2011,강윤구,키,#86001f,스윙,0.92,2.14,3.94,21.0,11,3
2011,이승호,S,#ff0000,스윙,0.9,4.2,5.11,60.0,51,7
2011,김선규,L,#fc1cad,불펜,0.85,4.19,4.4,66.2,28,0
2011,김성태,키,#86001f,선발,0.81,4.82,4.12,89.2,71,18
2011,신정락,L,#fc1cad,불펜,0.79,1.02,2.52,17.2,19,0
2011,임찬규,L,#fc1cad,스윙,0.79,4.46,5.11,82.2,62,2
2011,유동훈,KIA,#ed1c24,불펜,0.78,3.94,4.36,48.0,21,0
2011,김혁민,한,#f37321,선발,0.76,4.97,4.57,128.2,109,23
2011,이영욱,S,#ff0000,선발,0.73,4.59,4.44,66.2,46,12
2011,윤근영,한,#f37321,스윙,0.58,3.86,3.71,25.2,25,1
2011,최성민,L,#fc1cad,불펜,0.57,3.38,5.71,21.1,12,0
2011,부첵,롯,#888888,스윙,0.56,5.06,4.86,53.1,39,9
2011,한기주,KIA,#ed1c24,스윙,0.54,4.08,3.18,28.2,20,3
2011,고창성,두,#042071,불펜,0.54,4.44,4.37,50.2,40,0
2011,김강률,두,#042071,불펜,0.52,3.91,4.3,25.1,20,0
2011,이상열,L,#fc1cad,불펜,0.51,3.89,3.48,44.0,27,0
2011,이현승,두,#042071,스윙,0.5,4.82,4.51,74.2,50,5
2011,김일엽,롯,#888888,불펜,0.5,4.71,4.55,28.2,21,0
2011,심수창,키,#86001f,선발,0.47,5.01,5.1,109.2,52,21
2011,김희걸,KIA,#ed1c24,스윙,0.46,5.08,4.74,67.1,42,8
2011,이명우,롯,#888888,불펜,0.45,3.63,3.0,22.1,19,0
2011,임정우,S,#ff0000,불펜,0.43,0.0,3.5,5.2,4,0
2011,김광수,한,#f37321,불펜,0.42,4.78,4.96,37.2,24,0
2011,임태훈,두,#042071,불펜,0.41,3.79,4.77,19.0,13,0
2011,윤지웅,키,#86001f,불펜,0.38,4.08,5.14,28.2,19,0
2011,김태훈,S,#ff0000,불펜,0.34,4.0,3.44,18.0,15,0
2011,김효남,삼,#0061aa,불펜,0.33,0.0,2.03,4.1,4,0
2011,임현준,삼,#0061aa,불펜,0.33,3.12,4.98,17.1,9,0
2011,김승회,두,#042071,선발,0.32,4.68,4.67,65.1,53,11
2011,오성민,S,#ff0000,불펜,0.3,0.0,4.07,4.0,3,0
2011,허준혁,롯,#888888,불펜,0.3,4.82,4.85,18.2,8,0
2011,서동환,두,#042071,스윙,0.3,4.5,5.34,22.0,13,3
2011,카도쿠라,삼,#0061aa,선발,0.29,4.07,4.36,86.1,62,16
2011,김광현,S,#ff0000,선발,0.29,4.84,4.49,74.1,61,14
2011,윤희상,S,#ff0000,스윙,0.29,4.82,4.95,46.2,32,7
2011,이정민,롯,#888888,불펜,0.27,3.72,7.05,9.2,6,0
2011,조태수,KIA,#ed1c24,불펜,0.27,4.97,4.85,29.0,16,0
2011,김성현,L,#fc1cad,선발,0.26,5.43,5.01,117.2,68,25
2011,장민익,두,#042071,스윙,0.26,3.12,4.34,8.2,6,1
2011,이규대,삼,#0061aa,불펜,0.26,0.0,4.55,3.1,0,0
2011,김광삼,L,#fc1cad,선발,0.25,4.74,5.05,93.0,41,19
2011,매그레인,S,#ff0000,선발,0.25,5.37,5.18,53.2,38,14
2011,진명호,롯,#888888,스윙,0.25,4.88,4.38,48.0,45,1
2011,배영수,삼,#0061aa,선발,0.25,5.42,4.02,103.0,47,17
2011,오상민,L,#fc1cad,불펜,0.24,1.8,2.74,5.0,3,0
2011,임진우,삼,#0061aa,불펜,0.24,4.4,4.01,14.1,10,0
2011,전준호,S,#ff0000,불펜,0.24,3.6,4.18,10.0,5,0
2011,박종훈,S,#ff0000,불펜,0.23,2.7,4.93,6.2,5,0
2011,문광은,S,#ff0000,불펜,0.21,1.93,1.74,4.2,6,0
2011,노경은,두,#042071,스윙,0.18,5.17,3.76,62.2,53,1
2011,이범준,L,#fc1cad,불펜,0.18,3.91,3.94,23.0,12,0
2011,안영진,한,#f37321,불펜,0.17,3.18,6.92,5.2,1,0
2011,이대환,L,#fc1cad,불펜,0.17,5.06,3.85,21.1,15,0
2011,정회찬,키,#86001f,불펜,0.15,0.0,6.72,2.0,0,0
2011,경헌호,L,#fc1cad,불펜,0.15,2.57,3.71,7.0,1,0
2011,봉중근,L,#fc1cad,스윙,0.15,4.96,5.94,16.1,7,3
2011,신용운,KIA,#ed1c24,불펜,0.14,1.69,5.12,5.1,3,0
2011,곽정철,KIA,#ed1c24,스윙,0.14,4.79,4.61,20.2,27,1
2011,명재철,삼,#0061aa,불펜,0.13,0.0,9.2,1.2,0,0
2011,마일영,한,#f37321,스윙,0.12,5.81,5.43,69.2,32,8
2011,이동걸,삼,#0061aa,불펜,0.1,0.0,3.62,1.1,0,0
2011,최원재,S,#ff0000,불펜,0.1,0.0,1.75,1.1,1,0
2011,고우석,KIA,#ed1c24,불펜,0.1,0.0,4.52,1.1,2,0
2011,데폴라,한,#f37321,스윙,0.09,5.48,4.54,44.1,34,5
2011,오넬리,한,#f37321,불펜,0.08,5.83,4.36,29.1,24,0
2011,김경태,한,#f37321,불펜,0.08,0.0,-3.88,1.0,3,0
2011,박정태,KIA,#ed1c24,불펜,0.08,0.0,6.72,1.0,0,0
2011,이대진,L,#fc1cad,불펜,0.08,0.0,7.32,1.0,1,0
2011,이태양,키,#86001f,불펜,0.07,4.76,5.04,5.2,3,0
2011,김진우,KIA,#ed1c24,불펜,0.06,5.19,3.02,8.2,12,0
2011,양승진,L,#fc1cad,불펜,0.05,3.86,7.05,2.1,3,0
2011,배힘찬,키,#86001f,불펜,0.04,5.87,3.36,15.1,14,0
2011,윤기호,한,#f37321,불펜,0.03,4.5,3.62,2.0,0,0
2011,이상훈,S,#ff0000,불펜,0.03,0.0,12.92,0.1,0,0
2011,이상화,KIA,#ed1c24,불펜,0.03,4.5,4.37,14.0,8,0
2011,양현,두,#042071,스윙,0.02,5.4,6.86,5.0,2,1
2011,조영민,S,#ff0000,불펜,0.0,6.0,5.89,3.0,1,0
2011,임준혁,KIA,#ed1c24,불펜,-0.02,6.75,5.62,4.0,3,0
2011,박건우,L,#fc1cad,불펜,-0.03,81.0,22.22,0.1,0,0
2011,홍건희,KIA,#ed1c24,불펜,-0.03,6.75,3.96,5.1,3,0
2011,이현호,두,#042071,불펜,-0.03,99.99,0.0,0.0,0,0
2011,장효훈,키,#86001f,불펜,-0.05,7.11,3.21,6.1,6,0
2011,김창훈,두,#042071,불펜,-0.05,6.39,6.27,12.2,11,0
2011,문현정,삼,#0061aa,불펜,-0.06,9.0,4.86,3.0,1,0
2011,최진호,한,#f37321,불펜,-0.06,10.13,5.46,2.2,3,0
2011,정대현,두,#042071,불펜,-0.07,10.13,5.24,2.2,2,0
2011,곽동훈,삼,#0061aa,불펜,-0.07,20.25,12.55,1.1,0,0
2011,최인영,L,#fc1cad,불펜,-0.07,11.57,5.21,2.1,1,0
2011,차정민,KIA,#ed1c24,스윙,-0.08,6.52,7.82,19.1,12,1
2011,박정배,두,#042071,불펜,-0.08,9.0,8.15,4.0,0,0
2011,신승현,S,#ff0000,스윙,-0.08,9.0,1.75,4.0,3,1
2011,허준혁,롯,#888888,불펜,-0.09,12.0,12.12,3.0,2,0
2011,박성호,KIA,#ed1c24,스윙,-0.09,6.46,4.24,23.2,20,1
2011,박민규,삼R,#0061aa,불펜,-0.09,8.1,7.07,6.2,3,0
2011,송창식,한,#f37321,스윙,-0.1,6.34,5.16,61.0,52,5
2011,장영석,키,#86001f,불펜,-0.1,13.5,9.82,2.0,0,0
2011,배장호,롯,#888888,불펜,-0.1,8.31,4.92,8.2,4,0
2011,이용훈,롯,#888888,스윙,-0.1,11.25,3.0,4.0,1,1
2011,김영민,키,#86001f,스윙,-0.11,5.96,5.78,22.2,10,5
2011,박준수,키,#86001f,불펜,-0.11,6.41,4.37,19.2,9,0
2011,김대우,키,#86001f,불펜,-0.11,6.0,3.56,27.0,28,0
2011,최현진,두,#042071,스윙,-0.11,9.64,7.89,4.2,3,1
2011,김명성,롯,#888888,스윙,-0.13,9.39,8.11,7.2,3,1
2011,조승수,두,#042071,불펜,-0.14,10.13,3.49,5.1,4,0
2011,홍상삼,두,#042071,스윙,-0.14,6.33,8.13,21.1,5,4
2011,안영명,한,#f37321,불펜,-0.14,4.15,8.24,4.1,4,0
2011,장민재,한,#f37321,선발,-0.15,6.06,5.65,87.2,52,15
2011,박성훈,키,#86001f,스윙,-0.16,9.53,7.45,5.2,0,1
2011,김기표,L,#fc1cad,불펜,-0.18,12.6,5.62,5.0,2,0
2011,페르난도,두,#042071,선발,-0.18,6.09,4.18,78.1,66,12
2011,김수완,롯,#888888,스윙,-0.21,6.69,3.65,35.0,29,2
2011,신주영,한,#f37321,불펜,-0.21,6.43,3.46,35.0,22,0
2011,김상수,키,#86001f,스윙,-0.23,6.49,3.41,59.2,74,6
2011,양현종,KIA,#ed1c24,선발,-0.23,6.18,5.02,106.1,74,22
2011,정민혁,한,#f37321,불펜,-0.24,8.38,6.86,9.2,3,0
2011,김성배,두,#042071,스윙,-0.27,5.88,4.34,52.0,29,6
2011,유원상,L,#fc1cad,스윙,-0.28,6.29,4.85,63.0,44,4
2011,윤규진,한,#f37321,불펜,-0.3,8.53,6.0,19.0,20,0
2011,이혜천,두,#042071,스윙,-0.32,6.35,3.94,34.0,30,3
2011,금민철,키,#86001f,스윙,-0.38,5.29,6.85,32.1,16,8
2011,안승민,한,#f37321,선발,-0.43,5.89,4.74,139.0,90,28
2011,안규영,두,#042071,스윙,-0.44,8.87,7.37,22.1,11,2
2011,정재원,한,#f37321,불펜,-0.45,8.0,5.8,27.0,15,0
2011,박경태,KIA,#ed1c24,스윙,-0.46,6.63,4.84,54.1,40,4
2011,이동현,L,#fc1cad,불펜,-0.47,6.27,4.69,33.0,30,0
2011,이재곤,롯,#888888,스윙,-0.62,6.35,6.34,56.2,16,7
2011,유창식,한,#f37321,스윙,-0.72,6.69,4.41,39.0,27,4
2012,나이트,키,#86001f,선발,6.89,2.2,3.48,208.2,102,30
2012,유먼,롯,#888888,선발,5.71,2.55,3.16,179.2,142,28
2012,류현진,한,#f37321,선발,5.55,2.66,2.16,182.2,210,27
2012,서재응,KIA,#ed1c24,선발,4.73,2.59,3.52,160.0,97,27
2012,니퍼트,두,#042071,선발,4.47,3.2,4.0,194.0,126,28
2012,노경은,두,#042071,선발,4.14,2.53,3.31,146.0,133,18
2012,박희수,S,#ff0000,불펜,4.06,1.32,2.0,82.0,93,0
2012,이용찬,두,#042071,선발,3.78,3.0,3.41,162.0,113,26
2012,윤성환,삼,#0061aa,선발,3.58,2.84,3.15,114.0,81,19
2012,배영수,삼,#0061aa,선발,3.51,3.21,3.41,160.0,89,25
2012,밴헤켄,키,#86001f,선발,3.47,3.28,3.8,170.0,132,28
2012,김진우,KIA,#ed1c24,선발,3.44,2.9,3.17,133.2,101,22
2012,장원삼,삼,#0061aa,선발,3.31,3.55,3.05,157.0,127,25
2012,윤석민,KIA,#ed1c24,선발,3.25,3.12,2.78,153.0,137,24
2012,윤희상,S,#ff0000,선발,3.15,3.36,3.71,163.1,100,28
2012,주키치,L,#fc1cad,선발,3.14,3.45,3.55,177.1,96,29
2012,송승준,롯,#888888,선발,2.96,3.31,3.8,163.0,117,28
2012,안지만,삼,#0061aa,불펜,2.9,1.71,2.27,63.1,58,0
2012,소사,KIA,#ed1c24,선발,2.68,3.54,3.42,147.1,104,23
2012,유원상,L,#fc1cad,불펜,2.53,2.19,3.26,74.0,43,0
2012,오승환,삼,#0061aa,불펜,2.36,1.94,0.73,55.2,81,0
2012,리즈,L,#fc1cad,선발,2.25,3.69,3.1,151.1,144,25
2012,탈보트,삼,#0061aa,선발,2.22,3.97,4.25,138.1,68,25
2012,송창식,한,#f37321,스윙,2.17,2.91,3.6,74.1,66,3
2012,홍상삼,두,#042071,불펜,2.07,1.93,2.54,65.1,69,0
2012,봉중근,L,#fc1cad,불펜,2.02,1.18,2.57,38.0,36,0
2012,이용훈,롯,#888888,선발,2.0,3.01,3.38,101.2,57,18
2012,김혁민,한,#f37321,선발,1.99,4.06,3.6,146.1,102,21
2012,사도스키,롯,#888888,선발,1.94,4.32,4.12,150.0,98,28
2012,앤서니,KIA,#ed1c24,선발,1.91,3.83,4.46,171.2,94,27
2012,마리오,S,#ff0000,선발,1.89,3.4,4.32,95.1,49,18
2012,손승락,키,#86001f,불펜,1.88,2.15,2.43,50.1,47,0
2012,정대현,롯,#042071,불펜,1.8,0.64,1.74,28.1,26,0
2012,프록터,두,#042071,불펜,1.79,1.79,2.64,55.1,46,0
2012,정우람,S,#ff0000,불펜,1.78,2.2,1.38,49.0,55,0
2012,고든,삼,#0061aa,선발,1.78,3.94,3.82,128.0,80,24
2012,강윤구,키,#86001f,선발,1.76,4.08,4.26,125.2,127,21
2012,바티스타,한,#f37321,선발,1.74,3.56,3.56,86.0,110,10
2012,심창민,삼,#0061aa,불펜,1.73,1.83,2.38,39.1,41,0
2012,이명우,롯,#888888,불펜,1.71,2.56,3.19,52.2,32,0
2012,박정배,S,#ff0000,스윙,1.7,3.14,4.22,77.1,48,3
2012,박성훈,키,#86001f,불펜,1.59,2.45,3.84,47.2,34,0
2012,채병용,S,#ff0000,선발,1.57,3.16,3.32,62.2,42,10
2012,한현희,키,#86001f,스윙,1.57,3.12,3.7,69.1,54,4
2012,진명호,롯,#888888,스윙,1.49,3.45,5.04,60.0,54,5
2012,우규민,L,#fc1cad,스윙,1.39,3.3,3.01,92.2,57,3
2012,이동현,L,#fc1cad,불펜,1.37,3.02,2.21,56.2,56,0
2012,변진수,두,#042071,불펜,1.36,1.71,3.34,31.2,18,0
2012,정현욱,삼,#0061aa,스윙,1.32,3.16,2.75,62.2,48,1
2012,김성배,롯,#888888,불펜,1.3,3.21,3.61,53.1,33,0
2012,송은범,S,#ff0000,선발,1.3,4.15,3.83,97.2,72,19
2012,김사율,롯,#888888,불펜,1.22,2.98,3.05,45.1,43,0
2012,권혁,삼,#0061aa,불펜,1.2,3.1,3.24,49.1,38,0
2012,엄정욱,S,#ff0000,불펜,1.19,3.2,4.02,56.1,44,0
2012,신재웅,L,#fc1cad,선발,1.17,3.59,4.62,57.2,30,11
2012,박지훈,KIA,#ed1c24,불펜,1.11,3.38,4.28,61.1,37,0
2012,홍성민,KIA,#ed1c24,불펜,1.1,3.38,4.73,56.0,32,0
2012,권오준,삼,#0061aa,불펜,1.1,2.95,2.1,42.2,48,0
2012,최대성,롯,#888888,불펜,1.06,3.59,3.76,67.2,50,0
2012,정인욱,삼,#0061aa,스윙,0.91,2.49,3.38,25.1,16,2
2012,김강률,두,#042071,불펜,0.9,2.88,3.4,34.1,27,0
2012,이상열,L,#fc1cad,불펜,0.85,3.72,4.03,55.2,29,0
2012,고원준,롯,#888888,선발,0.83,4.25,4.94,95.1,45,19
2012,김승회,롯,#888888,선발,0.82,4.04,4.09,120.1,62,19
2012,김창훈,두,#042071,불펜,0.81,2.08,3.76,21.2,15,0
2012,유창식,한,#f37321,선발,0.71,4.77,5.23,111.1,82,18
2012,이승호,롯,#888888,불펜,0.69,3.7,4.51,48.2,27,0
2012,강영식,롯,#888888,불펜,0.66,3.89,2.38,41.2,49,0
2012,허준혁,롯,#ff0000,스윙,0.58,0.0,3.64,7.2,2,1
2012,김기표,L,#fc1cad,불펜,0.57,3.04,4.32,26.2,13,0
2012,김영민,키,#86001f,선발,0.57,4.69,4.38,121.0,90,20
2012,이재영,S,#ff0000,불펜,0.56,4.29,4.44,65.0,46,0
2012,류택현,L,#fc1cad,불펜,0.54,3.33,4.07,24.1,15,0
2012,김효남,삼,#0061aa,불펜,0.51,2.76,3.71,16.1,13,0
2012,김선우,두,#042071,선발,0.5,4.52,4.38,163.1,63,28
